model,fold,mae,rmse,r2,best_params,spearman,best_params_full_data
GradientBoosting,13,0.7613961697585121,0.8885536565726571,0.502748492641435,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,14,1.6807143429158031,2.2958926608729433,0.1978909721878762,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,15,2.2077530668592678,2.464173253000719,-4.051784144556453,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,16,0.8799929980518562,1.0600744450481616,0.3543506368541611,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,17,2.1919834786210237,2.4616704989097236,0.10651365595709528,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,18,1.5377293308142643,1.7343874576266458,-0.10344356150891243,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,19,1.6917581903101775,1.98528921341527,-0.9783853797690085,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,20,1.9408694529623656,2.181089785316273,-0.381787191558723,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,21,0.7671640153430187,0.9334851036875532,0.17656954496412003,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,22,1.748110980553457,2.083549329649361,0.12065766252224064,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,23,1.7080818900508168,1.9100697047414668,0.09417805220713893,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,24,1.3075075790627173,1.668702997497615,-0.3004789615523882,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,25,0.9319867799615461,1.0860434575102043,0.5208516635117469,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,26,1.4369444753715352,1.5929173688768603,-0.08181282029961601,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,27,0.9388858631403815,1.6319559595497026,-1.3767206029555128,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,28,0.6847483473714523,1.0570666471009902,0.3213051811133799,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,29,1.6809169415021812,2.0410211838834367,0.37107312515402746,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,30,1.5029525315979242,1.8558228633104727,0.25602193029459464,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,31,1.1037813454723142,1.314944549552582,0.4149469379318059,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,32,1.0358464068876145,1.2241196412032762,-0.05678268903754069,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,33,1.7791349696843215,2.0919584820822825,-0.05717058707891742,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,34,1.6933408260789822,2.199825444514687,0.08129074672861114,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,35,1.4682576845547182,2.068247394562318,-2.6869802474565327,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,36,1.794244020427973,2.2109511748330934,0.12525392709566785,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,37,1.2640486597091045,1.9142856796097043,-0.3040268336631109,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,38,1.5817051786305871,1.7284121755965944,-0.6505274222532897,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,39,0.3953296264198807,0.60114326706991,0.5616155436377915,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,40,1.6543737790825819,1.8662798648512715,-0.9441227626815334,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,41,1.1134206887643727,1.6464224173377953,-0.038458235852403266,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,42,1.1002988671533316,1.4299151488841053,-0.46125033395985415,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,43,2.2803879216989054,2.64728966393624,0.21063291226035363,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,44,1.350949326293498,1.7955354909103731,-0.5233692560458245,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,45,1.530610512866475,1.8974931967254336,-4.0058962260268,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,46,1.8523026018004047,2.093891322826684,0.2786694250939281,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,47,0.9330620186731584,1.23735985851777,0.4033378542813141,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,48,1.426605500498716,1.5957969979861863,-1.4792795844336655,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,49,1.9356170716604053,2.05959440147842,-1.5689823297358378,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,50,1.516359483611408,1.7857001360953642,-4.8088711861047555,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,51,0.9537508764741116,1.364298034013962,-0.10201752296265365,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,52,1.9181414511775325,2.462272673928811,-0.05137272983525154,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,53,0.8224396762513876,0.9847981725550446,0.7142054087799032,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,54,2.176691805624086,2.467465679260802,-1.7464826537786071,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,55,1.4270565798652601,1.8698076999419169,-1.1904133657352634,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,56,2.1038755747156515,2.521697381608964,-0.28709749009656327,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,57,0.5575485824338198,0.7072620635087655,0.48609786553250833,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,58,1.133367109687146,1.6066423564677843,-0.025874523044796982,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,59,1.7932816593551768,1.9883879358441077,-0.6794554647222744,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,60,1.2706902958057955,1.842428723413143,0.18714558966008998,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,61,1.450827807395055,1.7166240589460242,-1.1548133219999843,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,62,1.272076561120467,1.5209252401908142,-0.13092893622680135,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,63,1.4653764538972773,1.77661291622201,-0.19704038263254353,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,64,1.3710134135140961,1.6829205530880864,-0.048837889911201415,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,65,1.0400492398909955,1.4005239906522786,0.7136567384548727,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,66,1.3536520212725545,1.624920244211582,-0.4189194526052873,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,67,1.8018195556656293,2.3125724595604575,0.12983053579052128,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,68,1.5628244574109178,1.8914843546648137,0.16469471191405538,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,69,1.1024909320322536,1.3854968168890416,0.3418375996615629,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,70,1.112881593869887,1.4934553048913581,-0.9365901040362967,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,71,1.5077338506930522,1.6570560354165822,0.14969351049434998,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,72,2.0627901141861615,2.371832341524326,0.17953320391676963,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,73,0.9969446838551276,1.094180840924941,0.13741143716723392,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,74,1.3386717339650218,1.6998314935810535,0.17438338155594701,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,75,0.7878817358709213,1.0291185698310068,0.05169208514097068,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,76,1.4479424399076453,1.673076909744889,-0.9302746364737893,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,77,2.363893752160691,2.778298473762608,-1.996155384539064,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,78,1.2038611615187422,1.4376153714418516,0.04999443265617132,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,79,1.478153115893371,1.8726267784027921,0.10772447454047707,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,80,1.2742101446346557,1.5893115708435477,-1.2759226598570135,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,81,1.6723796958475436,2.0470960431269503,-0.0347075853101908,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,82,1.3872467249916773,1.5718373123168374,-0.29018096582533515,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,83,1.4673489283305086,2.063099260252871,0.38963997045498977,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,84,1.6109287093766074,2.0277896229260812,-3.9598741453120034,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,85,1.5283308924475751,1.5717171688129754,-0.16720511661349935,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,86,1.4559543358881075,1.868642632403823,-1.7080318826172332,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.08}",,
GradientBoosting,87,1.4519687233385492,1.6652614377230552,-0.00321687776711177,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,88,1.7509991253408959,2.3214054331065737,0.23754484109835317,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,89,0.9127003266982624,1.0498401959484025,0.5433908069687545,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,90,0.7779812147829793,0.9516382503289702,0.6720764648917357,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,91,1.3411057187716626,1.7950259974136868,0.24390664746398416,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,92,1.1055562009353053,1.4303070221465155,0.2696544664073768,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,93,1.2503763058808495,1.518862287701822,-0.33230106305838425,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,94,1.2078098972046416,1.4808713775087647,0.01096482129286025,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,95,1.4726135266599842,1.8467823259821208,0.30540667816428324,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,96,1.859913403307278,2.304654676345934,0.11054313907503455,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,97,1.7083555673878446,1.9057413032680974,0.07819376944066103,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,98,0.6085480513886036,0.8264164900495933,0.490605379708407,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 2, 'model__learning_rate': 0.03}",,
GradientBoosting,99,2.0148644313352055,2.213774650847587,-8.536688398403937,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.08}",,
GradientBoosting,100,1.054028909167741,1.332611886714867,0.16155654774067196,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 50, 'model__max_depth': 1, 'model__learning_rate': 0.03}",,
GradientBoosting,OOF_SUMMARY,1.4700790983192238,1.8265462867761713,0.04849577009315842,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",0.39882648364135953,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__subsample': 0.8, 'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}"
MLPExperimental,1,1.161957399941138,1.8216817795074791,0.2627001912967195,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__learning_rate_init': 0.001, 'model__alpha': 0.01}",,
MLPExperimental,2,1.3389924634120014,1.6193766626949524,-0.14725094389844284,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__learning_rate_init': 0.001, 'model__alpha': 0.1}",,
MLPExperimental,3,0.9670337538806276,1.216404301620456,0.017273445561310385,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__learning_rate_init': 0.001, 'model__alpha': 0.1}",,
MLPExperimental,4,1.559201190686627,1.7306670011977656,-3.9531087179196405,"{'selector': SelectFromModel(estimator=ElasticNet(alpha=0.05, l1_ratio=0.8, max_iter=20000,
                                     random_state=42)), 'model__learning_rate_init': 0.001, 'model__alpha': 0.01}",,
MLPExperimental,5,1.6349090446042591,1.9808042416366456,0.11811306670675636,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__learning_rate_init': 0.001, 'model__alpha': 0.1}",,
MLPExperimental,6,1.5450538036070747,1.9384998775328306,0.0650060243563203,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__learning_rate_init': 0.001, 'model__alpha': 0.01}",,
MLPExperimental,7,0.5894276016015245,0.6932750760360274,0.7382890568983163,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__learning_rate_init': 0.001, 'model__alpha': 0.01}",,
MLPExperimental,8,1.3790534746958818,1.5731526144695505,-1.7213101874878611,"{'selector__k': 10, 'selector': SelectKBest(score_func=<function mutual_info_regression at 0x000002A2910A3240>), 'model__learning_rate_init': 0.001, 'model__alpha': 0.01}",,
MLPExperimental,9,1.5770476474742887,1.8557371818064683,-0.6541709821413924,"{'selector__n_features_to_select': 10, 'selector': RFE(estimator=Ridge(), step=0.25), 'model__learning_rate_init': 0.001, 'model__alpha': 0.1}",,
